Tool;Model;RunIndex;PhaseName;MetricName;MetricValue
NMF;GeneratedI8O4Seed68.ttmodel;3;Load;Time;126215800
NMF;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89522176
NMF;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1467264400
NMF;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170917888
NMF;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;472360800
NMF;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75497472
NMF;GeneratedI10O2Seed68.ttmodel;3;Load;Time;502714500
NMF;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;143917056
NMF;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5580419300
NMF;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;309059584
NMF;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;455159200
NMF;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75759616
NMF;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1897523500
NMF;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;201531392
NMF;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;38341211300
NMF;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859746304
NMF;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;447244400
NMF;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75497472
NMF;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6808057600
NMF;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;382795776
NMF;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1364267397400
NMF;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;2008113152
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;671873000
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75497472
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Load;Time;27566000
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;77463552
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;229645500
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;81526784
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;423676800
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75104256
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Load;Time;104316000
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86769664
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1215412100
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;170655744
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;424725200
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75366400
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Load;Time;111350500
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89653248
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1247723500
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170786816
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;410450600
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;74973184
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Load;Time;405547000
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;142475264
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5214459700
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;306831360
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;419692700
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;74973184
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1607199000
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;198770688
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;39016197800
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;858476544
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;483476500
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;8222093700
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;380174336
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1669725171900
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1929158656
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;660155900
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75104256
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Load;Time;34403100
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;76677120
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;216702100
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;80740352
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;453823300
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Load;Time;114700700
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86769664
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1396576300
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;170393600
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;458343800
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75104256
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Load;Time;126340600
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89260032
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1480993100
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170524672
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;457041600
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Load;Time;466442400
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;143261696
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5668128100
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;307884032
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;453356500
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1811155000
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;199405568
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;39506246300
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859631616
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;418465700
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6949308000
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;380366848
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1622594527200
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1962758144
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;783817600
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Load;Time;28482200
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;76808192
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;211938200
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;80871424
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;448334700
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75104256
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Load;Time;106939300
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86769664
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1365688300
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;170786816
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;457881300
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Load;Time;132125800
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89522176
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1490366500
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170917888
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;428514600
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Load;Time;555299300
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;144441344
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5660417000
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;309538816
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;484165100
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1879539700
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;201076736
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;39208167800
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;863232000
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;426863900
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6963642000
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;374624256
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1652969533900
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1991921664
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;624127000
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Load;Time;29203700
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;76939264
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;225147400
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;81133568
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;441502400
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Load;Time;104720600
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86769664
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1467079000
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;170786816
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;435555100
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75628544
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Load;Time;126186600
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89653248
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1560856500
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170917888
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;445560900
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Load;Time;502485900
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;144703488
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5637618000
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;308928512
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;412992500
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1908521700
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;201154560
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;39534986200
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859746304
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;435902900
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75628544
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6962236400
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;375017472
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1632269484700
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1938509824
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;845499900
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75628544
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Load;Time;40815900
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;77332480
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;328719400
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;81395712
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;707791100
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75628544
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Load;Time;183039700
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86900736
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1929421200
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;171048960
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;619861600
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Load;Time;147643500
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89784320
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1810364100
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;171180032
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;463586000
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75759616
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Load;Time;491234900
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;144441344
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5728518000
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;309211136
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;443319300
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1922344400
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;201547776
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;38904667400
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859299840
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;440374400
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6978739400
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;383193088
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1623212331200
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1990107136
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;692871100
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Load;Time;29936100
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;76939264
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;212484100
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;81002496
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;424341700
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Load;Time;113768300
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86900736
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1649024100
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;171180032
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;472008200
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75497472
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Load;Time;121445200
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89653248
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1475317000
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;170917888
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;446772300
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Load;Time;461103200
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;144703488
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5538601600
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;308928512
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;457503700
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75759616
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1859110800
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;202252288
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;38327613500
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859193344
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;410388100
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6912267200
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;380366848
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1588544395500
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;1995784192
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Initialization;Time;696431600
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Initialization;Memory;75759616
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Load;Time;29783600
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Load;Memory;77201408
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Initial;Time;222597100
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;3;Initial;Memory;81526784
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Initialization;Time;469081800
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Load;Time;113029700
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Load;Memory;86769664
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Initial;Time;1376644100
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;3;Initial;Memory;170786816
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Initialization;Time;441844500
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Initialization;Memory;75628544
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Load;Time;126392500
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Load;Memory;89784320
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Initial;Time;1495457400
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;3;Initial;Memory;171048960
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Initialization;Time;440769100
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Initialization;Memory;75366400
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Load;Time;546972800
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Load;Memory;144048128
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Initial;Time;5768426200
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;3;Initial;Memory;309768192
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Time;426323600
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Initialization;Memory;75104256
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Load;Time;1903394200
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Load;Memory;201273344
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Initial;Time;37908553500
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;3;Initial;Memory;859799552
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Time;432111700
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Initialization;Memory;75235328
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Load;Time;6865912900
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Load;Memory;375291904
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Initial;Time;1554581517200
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;3;Initial;Memory;2023206912
NMF;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;681957600
NMF;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;75497472
NMF;GeneratedI4O2Seed42.ttmodel;4;Load;Time;28413000
NMF;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;77201408
NMF;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;223690900
NMF;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;81395712
NMF;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;450325600
NMF;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75497472
NMF;GeneratedI8O2Seed68.ttmodel;4;Load;Time;105977800
NMF;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;86769664
NMF;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1394770200
NMF;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170655744
NMF;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;447620200
NMF;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75759616
NMF;GeneratedI8O4Seed68.ttmodel;4;Load;Time;124538600
NMF;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89915392
NMF;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1553289700
NMF;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170917888
NMF;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;434758000
NMF;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75890688
